Company Name,City,Postal Code,Address,Industry,Country
Dhruvtara Chemicals Pvt Ltd,Hyderabad,500076,"Address : Regd Office : # G1, Seven Hills Moon Apts    Snehapuri Colony, Nacharam",...,India
Dhopeshwar Engineering Pvt Ltd,Hyderabad,500037,"Address : No. A - 16,    Co - Operative Industrial Estate, Balanagar",...,India
Destry Software Solutions Pvt Ltd,Hyderabad,500062,"Address : Plot-No. 56, Tygaraya Nagar, A.S.Rao Nagar",...,India
Design Coincidence Pvt Ltd ( Dcube ),Hyderabad,500033,"Address : Plot No. 1299 C,3rd Floor Konda Plaza,Road No.1    Jubilee Hills",...,India
DEPIK Technologies Pvt Ltd,Hyderabad,500038,"Address : 401, Sai Sushma Homes, 23/A, S.R.Nagar",...,India
Denuo Source India Pvt Ltd,Hyderabad,500084,"Address : Ground Floor, B Block Laxmi Towers, Main Road    Begumpet",...,India
Denisco Chemicals Pvt Ltd,Hyderabad,500034,Address : Plot 1040 Road 51    Jubilee Hills,...,India
"Delhi Public School, Secunderabad",Hyderabad,500076,"Address : Plot no: 44, 42a, behind nacharam    telephone exchange,malkajgiri mandal",...,India
DEFTeam Solutions Pvt Ltd,Hyderabad,500061,Address : Suraj Arcade First Floor    6-3-1191/7 Kundan Bagh Begumpet,...,India
Deepija Telecom Pvt Ltd,Hyderabad,500081,"Address : 203, Siri Sampada Hi-Tech Plot no 2& 4,Kavuri Hill    Madhapur",...,India
Deccan School of Pharmacy,Hyderabad,500001,"Address : Darussalam, Aghapura",...,India
Deccan Healthcare Pvt Ltd,Hyderabad,500033,"Address : Plot No. 8-2-293/82/J111/564A-22/1    Road No. 92, Jubilee Hills Aakanksha Building",...,India
Deccan Grameena Bank (DGB),Hyderabad,500044,"Address : 2-1-520, 2nd Floor, Vijaya Sri Sai Celestial,    Street No.- 9, Shankar Math Road, Nalakunta",...,India
Deccan Enterprises Pvt Ltd,Hyderabad,500037,"Address : B-58-60, APIE Balanagar",...,India
Deccan College of Medical Sciences,Hyderabad,500058,"Address : P.O. Kanchanbagh, DMRL ?X? Road , Santhosh Nagar",...,India
Deccan Coach Builders Pvt Ltd,Hyderabad,500076,"Address : P-8/8, Road No. 5, I.D.A., Nacharam",...,India
Deccan Cements Ltd,Hyderabad,500082,"Address : Deccan Chambers, 6-3-666/B, Somajiguda",...,India
DCLI Technologies,Hyderabad,500081,"Address : Flat No.302,Plot No.467, Gouri shankar Nilayam    Near Cyber Towers,Ayyappa society, Madhapur",...,India
DCiEra Pvt. Ltd,Hyderabad,500072,"Address : 4-32-41, 1/1, Ground Floor    Sai Nagar Kukatpally",...,India
Davis Software Solutions Pvt Ltd,Hyderabad,500033,"Address : Plotno 11B, Kavuri Hills,Madhapur",...,India
"Dav Public School, Kukatpally",Hyderabad,500072,Address : Vivekanandanagar Kukatpally,...,India
Data Marshall Pvt Ltd,Hyderabad,500073,"Address : 8-3-1013/ 1, Srinagar Colony main road",...,India
Dark Horse Technologies Pvt Ltd,Hyderabad,500016,"Address : Krishna Heights, 4th Floor, Plot No. 538  Sri Swamy Ayyappa Society, Madhapur,",...,India
Dakshah ebiz Consulting Pvt Ltd,Hyderabad,500029,Address : No 1-2-597/1 SLV Bhavan Lower Tank Bund Road    Domalguda,...,India
dakSa Technologies,Hyderabad,500028,"Address : 02 & 503, Grace Residency,  10-3-14, Humayunnagar    Mehdipatnam",...,India
Daily Hindi Milap,Hyderabad,500001,"Address : 5-4-674, Kattal Mandi, Nampally",...,India
D.V.R Exports Pvt Ltd,Hyderabad,500034,"Address : 8-2-293/F/29, Rd. No. 5    Jubilee Hills",...,India
D E C Infrastructure and Projects India Pvt Ltd,Hyderabad,500039,"Address : 2-1-434/1/1,    Nallakunta",...,India
Cytrion Software Solutions Pvt Ltd,Hyderabad,500016,"Address : 7-1-2-215/3/A, DK Road",...,India
Cybermotion Technologies Pvt Ltd,Hyderabad,500034,"Address : Plot No: 234, Road No.14, Banjara Hills",...,India
Cyber India Technologies,Hyderabad,500004,"Address : 802, Mount Nazir Apartments",...,India
Cubic Transportation Systems India Pvt Ltd,Hyderabad,500081,"Address : Auriga Block (Phase-II), 5th Floor  The V - Ascendas IT Park    Plot No. 17, Software Units Layout Madhapur",...,India
Crux Management Services Pvt Ltd,Hyderabad,500016,"Address : 410, 4Th Floor My Home Tycoon Lifestyle Building Begumpet",...,India
Cremon Montessori House of Children,Hyderabad,500081,"Address : H.no.137 & 138, Ayyappa Society, Madhapur,",...,India
Creative Technosoft Systems Pvt Ltd,Hyderabad,500034,"Address : Plot # 400, Road No. 10,    Banjara Hills",...,India
Cravaka Info Systems Pvt Ltd,Hyderabad,500082,"Address : IMS HOUSE, IIIrd Floor,    Rajbhavan Road, Somajiguda",...,India
Covalense Technologies Pvt Ltd,Hyderabad,500038,"Address : 206 & 207 Aditya Trade Centre,    Ameerpet",...,India
Couth Infotech Pvt Ltd,Hyderabad,500003,"Address : Block B, 3rd Floor, Jaya Mansion, S D Road",...,India
"Courtyard by Marriott, Hyderabad(*****)",Hyderabad,500080,"Address : 1-3-1024 Lower Tank Bund Roadnd Road, Gandhi Nagar",...,India
Country Condos Ltd,Hyderabad,500034,"Address : 8-2-703, Mahogany Complex, Ground Floor    Amrutha Valley, Road No. 12, Banjara Hills",...,India
Corsendonk Consultants Pvt Ltd,Hyderabad,500050,"Address : Plot No.73, Survey No.25    Poulomi Estates Water Front Vishali Nagar, Madinaguda",...,India
Corpus Software Pvt Ltd,Hyderabad,500034,"Address : Corpus Mobile Labs,  ilabs centre,  Ground floor ? A Block, Unit 18    Software Units Layout",...,India
Corey Organics Pvt Ltd,Hyderabad,500038,"Address : 100/2 RT, Sanjeeva Reddy Nagar",...,India
Coretree Solutions Pvt Ltd,Hyderabad,500004,"Address : 6-2-46, No 400, Moin Court, A C Guards",...,India
Cordys Software India Pvt Ltd,Hyderabad,500081,"Address : Vanenburg IT Park,Plot #17, Software Units,Layout",...,India
CoOptions Corporation Ltd,Hyderabad,500034,"Address : Plot No. 44, Mithila Nagar Colony, Road 12 Banjara    Hills",...,India
Cool World Projects India Pvt Ltd,Hyderabad,500018,"Address : 1-1-A, Fathe Nagar",...,India
Convergence Labs,Hyderabad,500038,"Address : International Research Center 317 & 318,    3rd Floor HUDA Swarnajayanthi ComplexAmeerpet",...,India
Concord Drugs Ltd,Hyderabad,500074,"Address : 3-11-1/1, L. B. Nagar",...,India
Comsat Systems Pvt Ltd,Hyderabad,500076,"Address : Plot No : 22/A, IDA Mallapur",...,India
Computer Society of India,Hyderabad,500025,"Address : 302, Archana Arcade 10-3-190, St. Johns Road",...,India
Composite Insights Pvt Ltd,Hyderabad,500068,"Address : Plot No 12, Road No 4,    Sai Nagar Colony, Nagole",...,India
Complete Open Source Solutions,Hyderabad,500038,"Address : 512, Aditya Trade Center,   Opp. Chermas Ameerpet",...,India
Comp U Learn Tech India Ltd,Hyderabad,500016,"Address : 4th Floor, My Home Tycoon Life Style    Building, Greenlands Begumpet",...,India
Commander Alis Academy of Merchant Navy,Hyderabad,500014,"Address : Plot No.225/226, NCL North Avenue    Behind Siva Reddy Godowns, KOMPALLY, Secunderabad",...,India
Comint Systems and Solutions Pvt Ltd,Hyderabad,500003,"Address : Office No.1, First Floor, #5-4-57 to 62    Sri Krishna Govinda Complex, Distillery Road, Ranigunj",...,India
comakeIt Software Pvt Ltd,Hyderabad,500033,Address : Plot No 564/A 39 Road No 92    Jubliee Hills,...,India
Colors Card Solutions Pvt Ltd,Hyderabad,500004,"Address : 510 Taramandal Complex, Opp Ag Office, Saifabad",...,India
COA Network India Pvt Ltd,Hyderabad,500082,"Address : 201, Babukhan Millennium Centre, Somajiguda",...,India
Cluster Infotech Pvt Ltd,Hyderabad,500038,"Address : 102 & 202, Dhanaraju Apartments    54/A, Vengalrao Nagar",...,India
ClientCurve Infosystems Pvt Ltd,Hyderabad,500034,"Address : 8-2-293/82/L/219/A,    Road No.12,MLA Colony,Banjara Hills",...,India
Clear Vision Eye Hospital,Hyderabad,500029,"Address : 3-6-272,NVK Towers Near Old MLA Quarters    Opp. Telugu Academy Himayathnagar",...,India
Clair Engineers Pvt Ltd,Hyderabad,500018,"Address : K K House, Plot No. B-35/1, Lane Adjacent To    Andhra Bank, Industrial Estate, Sanathnagar",...,India
City Online Services Ltd,Hyderabad,500038,"Address : 701, 7 th Floor, Aditya Trade Center, Ameerpet",...,India
Citizens Hospital,Hyderabad,500019,"Address : Nallagandla, Serilingampally",...,India
Cirus Solar Systems Pvt Ltd,Hyderabad,500072,"Address : 1009, Indu Fortune Fields, Phase-13,    KPHB",...,India
CIL Securities Ltd,Hyderabad,500001,Address : 214 Raghava Ratna Towers    Chirag Ali Lane,...,India
Cigniti Technologies Ltd,Hyderabad,500081,"Address : 6th Floor, ORION Block, ?The V? (Ascendas)    Plot No#17 Software Units Layout Madhapur",...,India
Cielcreatives Pvt Ltd,Hyderabad,500029,"Address : Suite No. 301, Padma Plaza,H. No. 3-4-630    Narayanaguda",...,India
Chromo Laboratories India Pvt Ltd,Hyderabad,502307,"Address : Plot No: 43 & 44 ,Phase II , IDA    Pashamylaram,Patancheru (M)Medak District,",...,India
Choice Information Network Technologies Pvt Ltd,Hyderabad,500081,"Address : Plot No 99,    3rd Floor, Ayyappa Society Main Road, Madhapur",...,India
Chiral Biosciences Ltd,Hyderabad,500076,"Address : Plot No 184-185    IDA, Mallapur",...,India
Chemsol Labs Pvt ltd,Hyderabad,500016,"Address : Flat No 202,Jamunatirtha Apartments    Ameerpet,D K Road",...,India
Challa Hospital,Hyderabad,500016,Address : 7-1-71/A/1 Dharam Karam Road    Ameerpet,...,India
Challa Eye Care Centre,Hyderabad,500034,"Address : Lane Beside Harley Davidson Showroom (Sagar    Soceity Main Road) Road No: 2, Banjara Hills",...,India
Chakra Group Of Companies,Hyderabad,500036,"Address : 11-7-265 Potluri House, Huda Complex,Saroornagar",...,India
Chaitanya Bharathi Institute of Technology,Hyderabad,500075,"Address : Gandipet,Hyderabad",...,India
CES Pvt Ltd,Hyderabad,500034,"Address : Plot # 42, Sagar Society, Road No.2, Banjara Hills",...,India
Centre for Organization Development (COD),Hyderabad,500081,"Address : P.O.Cyberabad, Madhapur",...,India
Centre for Innovations in Public Systems (CIPS),Hyderabad,500082,"Address : Administrative Staff College of India    Bella Vista, Raj Bhavan Road",...,India
"Centre For Development of Advance Computing, Hyderabad (C DAC)",Hyderabad,500016,"Address : Nalanda Building, No. 1 Shivabagh    Satyam Theatre Road, Ameerpet",...,India
Celon Laboratories Ltd,Hyderabad,500081,"Address : Plot No. 264, Patrika Nagar,    Madhapur,",...,India
Celkon Impex Pvt Ltd,Hyderabad,500081,"Address : Flat No 8 & 9, Ground Floor, Block A    Ushashu Srimallle Enclave, Vital Rao Nagar, Madhapur",...,India
Celestial Biolabs Ltd,Hyderabad,500076,"Address : Plot No 59, Road No 12,    APIIC Tech Park, IDA Nacharam",...,India
Cavium India Pvt Ltd,Hyderabad,500082,"Address : S.Vs Srikar Heights, 6-3-1089/B/2/1    Gulmohar Avenue, Somajiguda",...,India
Castall Technologies Pvt Ltd,Hyderabad,500037,"Address : Plot No. A-55, IDA Kukatpally, Gandhinagar",...,India
Caspian Advisors Pvt Ltd,Hyderabad,500034,"Address : III Floor, 8-2-596    Road No. 10, Banjara Hills",...,India
Cargomen Logistics India Pvt Ltd,Hyderabad,500016,"Address : 1-10-98/29 H.No: 497 Lane 3 Street 3,    Mayurimarg Begumpet",...,India
CARE Nampally(CARE Hospitals),Hyderabad,500001,"Address : Exhibition Grounds Road,    Nampally",...,India
Care Hospital (Group HQ),Hyderabad,500034,"Address : Care Convergence Center, H.No 8-2-595/2/b, Road No 10, Banjara Hills.",...,India
CARE Banjara (CARE Hospitals),Hyderabad,500034,"Address : Road no 1,Banjara Hills",...,India
Car Experts,Hyderabad,500068,"Address : H.No: 2-4-136/1, Beside, A.J.R.Gardens    Snehapuri X Roads,Nagole",...,India
Capital Glass Pvt Ltd,Hyderabad,500013,"Address : Road no -6, Amber Pet",...,India
Capintels Trans Solutions Pvt Ltd,Hyderabad,500017,"Address : 12-13-478, Street No.1 Tarnaka",...,India
Caltech Engineering Company Pvt Ltd,Hyderabad,500072,"Address : 137, Prashanthinagar, I.D.A, Kukatpally,",...,India
Caliber Technologies Pvt Ltd,Hyderabad,500018,"Address : B-36, Industrial EstateSanathnagar",...,India
Brain Tree,Hyderabad,500029,"Address : Level 03, 3-6-432, Himayatnagar",...,India
Bollineni Casting Steel Ltd,Hyderabad,500004,"Address : 6-2-913/914, 1st floor, Progressive towers,    Khairatabad",...,India
Bojjam Narasimhulu Pharmacy College For Women,Hyderabad,500059,"Address : Vinay Nagar, Saidabad",...,India
Bnr Udyog Ltd,Hyderabad,500082,"Address : 6-3-650, 218, 2nd Flr, Maheshwari    Chembers, Somajiguda",...,India
BluePal Solutions Pvt Ltd,Hyderabad,500072,"Address : 132/A, 6th Line, Western Hills",...,India
Blueliner Software Services Pvt Ltd,Hyderabad,500084,"Address : Raghuram Heights, Suite#302, Whitefield",...,India
Blue Star Poultry Equipments,Hyderabad,500049,"Address : 40, Nagarjuna Enclave Road, Beside RTC Body Unit,    Bollarum RD,Miyapur",...,India
Blooms College of Hotel Management and Catering,Hyderabad,500008,"Address : Plot. Nos : 12 & 13,Om Nagar Langar House",...,India
Blesso Software India Pvt Ltd,Hyderabad,500004,"Address : 7-1-24/C,Dhansi Surabhi Complex    5th & 6th Floor, Near Greenpark Hotel",...,India
Blend Colours Pvt Ltd,Hyderabad,500077,"Address : Plot No: 35, IDA Kattedan",...,India
Bizzcom Systems Pvt Ltd,Hyderabad,500007,"Address : 15,Madhuvan Enclave, St.4,Habsiguda",...,India
BizLink Interconnect Technology (India) Pvt Ltd,Hyderabad,500034,"Address : No 102, Astra Heights, 8-2-602/41/A, Zehra Nagar    Banjara Hills, Road No. 10",...,India
BizBites Technologies Pvt Ltd,Hyderabad,500014,"Address : Plot No.1, Survey No. 105/C    4th Floor, E. Malla Reddy Complex, Kompally",...,India
"Birla Institute of Technology and Science, Hyderabad",Hyderabad,500078,"Address : Jawahar Nagar, Shameerpet Mandal",...,India
Bir Solutions India Pvt Ltd,Hyderabad,500038,"Address : 8-3-191/153(18A), 1st floor,Vengalrao Nagar Colony",...,India
Bipsum Software Solutions Pvt Ltd,Hyderabad,500029,"Address : 201, Above KFC, Prime Plaza Himayatnagar",...,India
Bioserve Biotechnologies India Pvt Ltd,Hyderabad,500076,"Address : 3-1-135/1A,CNR Complex, Genome valley    Mallapur Main Road, R.R.Dist,",...,India
Bio Visual Products,Hyderabad,500001,"Address : 310, (3rd floor) Oasis Plaza, Tilak Road, Abods    24760077",...,India
Bindu Pharmaceuticals Pvt Ltd,Hyderabad,500072,"Address : H.I.G - 67, 5th Phase, K.P.H.B. Colony,    Kukatpally,",...,India
Biking Food Products Pvt Ltd ( Sumo ),Hyderabad,500020,Address : 1-8-581 R T C X Road Industrial Area,...,India
Bijam Biosciences Ltd,Hyderabad,500082,Address : Nagarjuna Hills,...,India
Bibi Cancer Hospital,Hyderabad,500036,"Address : 16-3-991/1/C Govt Printing Press Road, Malakpet",...,India
Bheema Cements Ltd,Hyderabad,500082,"Address : Kautilya, 6-3-652/C/A, Flat 5A, Amrutha Estates, Beside Medinova    Somajiguda",...,India
Bhaskar Reddy Sofware Labs Pvt Ltd,Hyderabad,500038,"Address : Flat 101 & 102, Plot 6  Gayathri Nagar, Ameerpet",...,India
Bharathi Cement Corporation Pvt Ltd,Hyderabad,500034,"Address : 8-2-696, Carmel Point, Road No 12, Banjara Hills",...,India
Bhagyanagar Gas Ltd,Hyderabad,500004,"Address : Parishram Bhavan, 2nd Floor, APIDC Building, Basheer Bagh",...,India
Bhagyalaxmi Industries,Hyderabad,500062,"Address : 51 Electronic Complex Extension, Kushaiguda",...,India
Bhagavathi Ana Labs Ltd,Hyderabad,500034,"Address : 8-2-248/5/A/42, Venkateswara Hills    Road No. 3, Banjara Hills",...,India
Best Western Amrutha Castle,Hyderabad,500063,"Address : #5-9-16, Opp.Secretariat, Saifabad,",...,India
Best Engineering Technologies,Hyderabad,500037,"Address : Plot No. 69/A, No. 5-9-285/13,    Rajiv Gandhi Nagar,Industrial Estate, Kukatpally",...,India
Best Avenues India,Hyderabad,500016,"Address : 3rD Floor, Upstairs Anupama Hotel    Opp. Chandana Brothers, Ameerpet",...,India
Bened Software Pvt Ltd,Hyderabad,500038,"Address : #101,Hasini Residency    New Value Mart Supermarket Road,Jayaprakashnagar Yellareddy Guda",...,India
Beko Compressed Air Technologies Pvt Ltd,Hyderabad,500037,"Address : Plot No.43, CIEEP, Gandhi Nagar, Balanagar",...,India
BEKEM Infra Projects Pvt Ltd,Hyderabad,500049,Address : 5thFloor Above Andhra Bank    Mega Hills Commercial Complex Main Road Miyapur,...,India
Begonia Information Systems,Hyderabad,500034,"Address : 8-2-684/4/25, Plot No:20    Road No:12, Anand Banjara",...,India
Beam Telecom Pvt Ltd,Hyderabad,500034,"Address : 8-2-610/A, Road No 10,  Banjara Hills",...,India
BBL Foods Pvt Ltd,Hyderabad,500059,Address : 17-1-382/A/1 Santoshnagar X Road,...,India
BASR Fine Chemicals Pvt Ltd.,Hyderabad,500055,"Address : D-122,Phase-III, IDA Jeedimetla,",...,India
Basan Equity Broking Pvt Ltd,Hyderabad,500029,"Address : 3-6-65 , 2nd Floor Besides Skyline theater    Basheer bagh",...,India
Balaji Packagings,Hyderabad,500077,"Address : 7-3-130/6/A, Gagan Pahad, Kattedan",...,India
Balaji Equities Ltd,Hyderabad,500016,"Address : Plot No. 125, Durganagar Colony, Ameerpet",...,India
Badruka College Post Graduate Center,Hyderabad,500027,"Address : Dept. of Business Management , College PG Centre    Kachiguda",...,India
AXIS Clinicals Ltd,Hyderabad,500049,"Address : 1-121/1, Miyapur,",...,India
"Aware Global Hospitals, Hyderabad",Hyderabad,500035,Address : Sagar Road LB Nagar,...,India
Avra Laboratories Pvt Ltd,Hyderabad,500007,"Address : Avra House, 7-102/54, Sai Enclave,    Habsiguda",...,India
Avi Additives Pvt Ltd,Hyderabad,500034,"Address : 8-2-325/4, Road No.3 Banjara Hills",...,India
AVANTI Business Machines Ltd,Hyderabad,500016,"Address : 1-10-72/5/1A, Cheekoti gardens    Begumpet,",...,India
Avantel Ltd,Hyderabad,500081,"Address : Plot No. 16, Sector- 3, Opp. K Raheja IT Park, Madhapur",...,India
Aura Papers Industries India Pvt Ltd,Hyderabad,500082,"Address : 6-3-648/1&2, 1st Floor, Off Rajbhavan Rd, Somajigu",...,India
Aswini Group,Hyderabad,500018,"Address : 5-283, HP Road, Aswini House, Moosapet,",...,India
Aster Building Solutions Pvt Ltd,Hyderabad,500062,"Address : Aishwarya Chambers,3rd Floor, # A-8    Rukminipuri Colony, A. S. Rao Nagar,",...,India
Associated Broadcasting Co. Pvt Ltd(TV9),Hyderabad,500034,"Address : 97, Road  3, Banjara Hills,",...,India
ASRA Stamping Pvt Ltd,Hyderabad,500037,"Address : 99, SVCIE, Balanagar",...,India
Asian Herbex Ltd,Hyderabad,500027,"Address : 5, Prembagh,  3-4-490/A    Barkatpura",...,India
Ashrae Cleanroom Presentations Pvt Ltd,Hyderabad,500016,"Address : G1-G3 Kundan Towers, Mayuri Marg, Begumpet",...,India
Ashian Herbex Ltd,Hyderabad,500027,"Address : #5,3-4-490/A, Prembagh, Barkatpura",...,India
Asha Automine Pvt Ltd,Hyderabad,500081,"Address : 101, Fortune Chambers    Silicon Valley, Image Gardens Road",...,India
Ascend Telecom Infrastructure Pvt Ltd,Hyderabad,500094,Address : Flat No 332 Mansion Defence Colony    Sainikpuri,...,India
Asahi Switchgear Products Ltd,Hyderabad,500073,"Address : 8-3-833/144,MCH New No.486,    Phase III, Kamalapuri Colony",...,India
ASACO Pvt Ltd,Hyderabad,500003,"Address : 1st Floor, Swapnalok Complex    92-93, S.D. Road",...,India
Artic Aircon Pvt Ltd,Hyderabad,500051,"Address : Works & Regd. Office : Plot # 120/5,    Phase II , I.D.A. Cheralapally,",...,India
Arani Power Systems,Hyderabad,500050,"Address : 3rd Floor, Icon Block    Satyanarayana Enclave, Madinaguda",...,India
AppShark Software Pvt Ltd,Hyderabad,500033,"Address : H.No. 1-62/33/34, Plot No.33/34 Kavuri Hills Phase    3, Madhapur",...,India
Appro Systems,Hyderabad,500034,Address : 8-2-613  3rd Floor    Near Beam Cable Road No. 11 Banjarahills,...,India
Appidi Technologies Pvt Ltd,Hyderabad,500055,Address : Survey No: 123  Jeedimetla Village    Quthbullapur Road,...,India
Apoorva IT Solutions,Hyderabad,500059,"Address : A-29, Near MCH Play Ground,    Old Santhosh Nagar Colony,Saidabad,",...,India
Apoorva Hospital,Hyderabad,500028,Address : Near Park 46/A Santosh Nagar Colony    Mehdipatnam,...,India
"Apollo Hospitals,Hyderabad",Hyderabad,500033,"Address : A-Wing Apollo Hospital Campus, Film Nagar, Jubilee Hills",...,India
Apollo Computing Laboratories Pvt Ltd,Hyderabad,500017,"Address : 12-13-197/403 ? 405, Pavani Anasuya    Tower,Tarnaka",...,India
Apalya Technologies Pvt Ltd,Hyderabad,500082,"Address : 8-2-682, Laxmi Cyber Center    7th Floor, Opp: State Bank of Hyderabad, Road no: 12, Banjara Hills",...,India
AP Rajiv Swagruha Corporation Ltd,Hyderabad,500029,"Address : State Secretariat Complex,    1-2-386, Domalguda",...,India
AP Forklift Services Pvt Ltd,Hyderabad,500034,"Address : H.No-8-2-283/4/1A, Road # 14    Banjara Hills",...,India
AOF Filtration System Pvt Ltd,Hyderabad,500001,"Address : 8-3-833/282, Kamalapuri Colony    Phase II, Ext Srinagar Colony",...,India
Anupama Hospital,Hyderabad,500072,Address : 6th Phase KPHB Colony    JNTU Road Kukatpally,...,India
Anrak Aluminium Ltd,Hyderabad,500034,Address : Plot No 705 Lakshmi Nivas Road no. 3 Banjara Hills,...,India
Annapurna International School of Film + Media,Hyderabad,500034,"Address : inside Annapurna Studios,Rd 2, Banjara Hills",...,India
Anion Healthcare Services,Hyderabad,500032,Address : 8th floor Swarnajayanti Complex S.R Nagar    Hyderabad,...,India
Aniguru Animation Ltd,Hyderabad,500034,"Address : 8-2-686k6, Gokul Kimtee Towers Road No 12    Banjara Hills",...,India
ANEWA Engineering Pvt Ltd,Hyderabad,500033,"Address : Srinilaya Cyber Spazio, 2nd Floor    Road No.2 Banjara Hills",...,India
Andhra Pradesh State Minorities Finance Corporation Ltd,Hyderabad,500001,"Address : 5th Floor Haj House, Nampally",...,India
Andhra Pradesh Plastic Manufacturers Association,Hyderabad,500001,"Address : 304,Raghava Ratna Towers    Chirag Ali Lane, Abids",...,India
Andhra Pradesh Industrial Development Corporation Ltd,Hyderabad,500004,"Address : Parisrama Bhavan 5-9-58/B,Fateh Maidan Road",...,India
Andhra Pradesh Handicrafts Development Corporation Ltd ( Lepakshi ),Hyderabad,500020,"Address : Hasthakala Bhavan, Opp: Telephone Exchange,  Musheerabad",...,India
Andhra Pradesh Aviation Academy,Hyderabad,500011,"Address : Hangar No.3, Old Airport, Near New Bowenpally",...,India
Andhra Mahila Sabha P Obul Reddy Public School,Hyderabad,500033,"Address : Road No.25, Jubilee Hills",...,India
Analogics Tech India Ltd,Hyderabad,500076,"Address : # 9/10, Road No. 6, Nacharam Industrial Estate",...,India
AMS Durgabai Deshmukh Vocational Training and Rehabilitation Centre for Handicapped,Hyderabad,500044,"Address : Osmania University Road, Vidyanagar",...,India
AMS College of Teachers Education,Hyderabad,500007,Address : Durgabai Deshmukh Academic Campus    Osmania University Road,...,India
AMS College of Law for Women,Hyderabad,500013,"Address : Rachana, F2, 2-2-18/50, Durgabai Deshmukh Colony",...,India
AMRI India Pvt Ltd,Hyderabad,500078,"Address : Plot No: 9, Survey No: 230-243    Shapoorji Pallonji Biotech Park Pvt. Ltd., Phase ? 1  Turkapally, Shameerpet Mandal, Genome Valley, Ranga Reddy Dist",...,India
Amraks Talent Search,Hyderabad,500016,"Address : S9, 2nd Floor, Elephant House,    Ameerpet X Roads",...,India
AMR Constructions Ltd,Hyderabad,500073,"Address : Saikrupa, D.No:8-3-833    Plot: 37 &38,Phase-1,Kamalapuri Colony,",...,India
AMP TRONICS,Hyderabad,500082,"Address : 6-3-905/B-2, Kashyap Apts, Jaffer Ali Bagh    Somajiguda",...,India
Amit Cottons Pvt Ltd,Hyderabad,500034,"Address : Plot No.266 A/B, MLA Colony    Road No.12, Banjara Hills",...,India
Amar Immunodiagnostics Pvt Ltd,Hyderabad,500033,"Address : Plot No. 242/1, Road No. 18, Jubilee Hills",...,India
Alpine Glow Residency Sunrise,Hyderabad,500016,"Address : H.No. 1-11-112/A/B,    Lahoti Nagar, Shyamlal Building Begumpet",...,India
Alpine Glow Residency Diplomat,Hyderabad,500016,"Address : Opp. To Proposed US Embassy,    1-8-373, 380 & 383 Krishe Gardens  Chiranfort Club Lane  Begumpet",...,India
Alacriti Infosystems Pvt Ltd,Hyderabad,500032,"Address : lot No: 2-93/8 & 2-93/9, 3Cube Towers, 3rd Floor,    White Fields, Kondapur",...,India
AL Qurmoshi Institute of Business Management,Hyderabad,500005,"Address : 18-11-26/7, Jamal Banda, Barkas",...,India
Aktivgrun Soltech Pvt Ltd,Hyderabad,500082,"Address : Ground Floor, Koti?s Court # 6-3-1239/A/M,    Rajbhavan Road Somajiguda",...,India
Akshaya Solar Power India Pvt Ltd,Hyderabad,500055,"Address : Plot No.60/C/E,Phase - I    IDA Jeedimetla",...,India
"Akshara The Techno School, Kukatpally",Hyderabad,500072,"Address : Plot No 149,150,151& 152, Madhavaram Nagar Colony    Kukatpally",...,India
"Akshara Techno School, Chintal",Hyderabad,500072,"Address : Beside Yellamma Temple, Opp. Indian Bank,    Market Road, Chintal,",...,India
Akinos Flights,Hyderabad,500007,"Address : 2-25/1 street No 3, Kakateeya nagar    Habsiguda",...,India
Akara Systems,Hyderabad,500038,"Address : 7-1-414/20/21, 503 Koushik Sai Rama Residency    Srinivasa Nagar East  Beside ICICI Bank Lane",...,India
Ajel Technologies India Pvt Ltd,Hyderabad,500081,"Address : Plot no 48,Megha Hills    Ayyappa Society,Madhapur",...,India
Ajel Ltd,Hyderabad,500081,"Address : Plot no 48,Megha Hills    Ayyappa Society,Madhapur",...,India
Aizant Drug Research Solutions Pvt Ltd,Hyderabad,500014,"Address : Sy No. 172 & 173, Apparel Park Road, Dulapally    Village,  Quthbullapur Mandal",...,India
Airhub Technologies Pvt Ltd,Hyderabad,500033,"Address : Plot No: 265/E, Road No: 10, Jubilee Hills,",...,India
Ahmed Enterprises,Hyderabad,500008,"Address : 9-4-116/2, Plot NO. 2 1st FLOOR Iqbal Plaza    Bal Reddy Nagar Colony, Beside Relief Hospital  TOLICHOWKI",...,India
AgriGold Properties,Hyderabad,500082,"Address : 6-3-680/A/B Thakur Mansion Lane,Somajiguda circle    Punjagutta",...,India
Agiliance India Pvt Ltd,Hyderabad,500081,"Address : 606-608, Wing 1,Level 6, D Block    Cyber Gateway, Madhapu",...,India
Agile Learning Pvt Ltd,Hyderabad,500016,"Address : Unit 209, Prajay Corporate House, Chikoti Gardens",...,India
AGI Glaspac,Hyderabad,500018,"Address : Glass Factory Road , Off Motinagar    P.B.No. 1930 ,  Sanathnagar P.O.",...,India
Agarwal Global Steels Ltd,Hyderabad,500037,"Address : Sy.No.724 and 725    Opp. IDPL , Sunsip Compound , Balanagar",...,India
AG Bioteck Laboratories India Ltd,Hyderabad,500090,"Address : Bachupally, Quttbullapur (M), Kukatpally    RangaReddy",...,India
Adwinds Solutions Pvt Ltd,Hyderabad,500037,Address : Sai Ram Complex 2nd Fl Opp. Big Bazaar Kachiguta Hyderabad,...,India
